alert_id,header,agency,date,routes_gold,routes_llm,routes_correct,routes_missed,routes_extra,directions_gold,directions_llm,directions_correct,directions_missed,directions_extra,relations_gold,relations_llm,relations_correct,relations_missed,relations_extra,has_route_error,has_direction_error,has_relation_error
53016,"There is a partial suspension in 4 and 5  trains service while EMS provides medical assistance for someone at Brooklyn Bridge-City Hall.
Southbound 4 trains end at Brooklyn Bridge-City Hall and turn for northbound service.
Southbound 5 trains are running on the 2 line from 149 St-Grand Concourse to Nevins St.
Northbound 4 and 5 trains are ending at Wall St and turn for southbound service.
Expect delays in 2, 3, 4 and 5 service in both directions.
For travel between Manhattan and Brooklyn, consider taking 2, 3, A, C, and R trains.",NYCT Subway,01/29/2021 09:08:00 PM,"[""2"", ""3"", ""4"", ""5""]","[""2"", ""3"", ""4"", ""5""]","[""2"", ""3"", ""4"", ""5""]",[],[],"[""BOTH_DIRECTIONS"", ""NORTHBOUND"", ""SOUTHBOUND""]","[""BOTH_DIRECTIONS"", ""NORTHBOUND"", ""SOUTHBOUND""]","[""BOTH_DIRECTIONS"", ""NORTHBOUND"", ""SOUTHBOUND""]",[],[],"[""2->SOUTHBOUND"", ""3->BOTH_DIRECTIONS"", ""4->NORTHBOUND"", ""4->SOUTHBOUND"", ""5->BOTH_DIRECTIONS"", ""5->NORTHBOUND"", ""5->SOUTHBOUND""]","[""2->BOTH_DIRECTIONS"", ""2->SOUTHBOUND"", ""3->BOTH_DIRECTIONS"", ""4->BOTH_DIRECTIONS"", ""4->NORTHBOUND"", ""4->SOUTHBOUND"", ""5->BOTH_DIRECTIONS"", ""5->NORTHBOUND"", ""5->SOUTHBOUND""]","[""2->SOUTHBOUND"", ""3->BOTH_DIRECTIONS"", ""4->NORTHBOUND"", ""4->SOUTHBOUND"", ""5->BOTH_DIRECTIONS"", ""5->NORTHBOUND"", ""5->SOUTHBOUND""]",[],"[""2->BOTH_DIRECTIONS"", ""4->BOTH_DIRECTIONS""]",False,False,True
78003,"There are delays and multiple impacts to A B C D train service while we investigate what caused a temporary loss of third rail power near 96 St.

There are no trains running between 145 St and 59 St-Columbus Circle in both directions. 

A C trains
The last stop on some northbound trains will be Howard Beach-JFK Airport, Euclid Av, Broadway Junction, Chambers St or 59 St-Columbus Circle.
The last stop on southbound A and C trains will be 145 St.

B trains
B trains are suspended out of Bedford Park Blvd. Take the D instead. 
The last stop on northbound B trains will be Prospect Park.

D trains
The last stop on some northbound trains will be 34 St-Herald Sq or W 4 St-Wash Sq
Some northbound D trains are running on the Q line from Atlantic Av-Barclays Ctr to 96 St.

Alternatives
Take the 1 2 3 trains making nearby station stops.",NYCT Subway,06/23/2021 11:39:00 AM,"[""3"", ""A"", ""B"", ""C"", ""D""]","[""3"", ""A"", ""B"", ""C"", ""D""]","[""3"", ""A"", ""B"", ""C"", ""D""]",[],[],"[""BOTH_DIRECTIONS"", ""NORTHBOUND"", ""SOUTHBOUND""]","[""BOTH_DIRECTIONS"", ""NORTHBOUND"", ""SOUTHBOUND""]","[""BOTH_DIRECTIONS"", ""NORTHBOUND"", ""SOUTHBOUND""]",[],[],"[""A->SOUTHBOUND"", ""B->NORTHBOUND"", ""C->SOUTHBOUND"", ""D->NORTHBOUND""]","[""A->BOTH_DIRECTIONS"", ""A->NORTHBOUND"", ""A->SOUTHBOUND"", ""B->BOTH_DIRECTIONS"", ""B->NORTHBOUND"", ""C->BOTH_DIRECTIONS"", ""C->NORTHBOUND"", ""C->SOUTHBOUND"", ""D->BOTH_DIRECTIONS"", ""D->NORTHBOUND"", ""Q->NORTHBOUND""]","[""A->SOUTHBOUND"", ""B->NORTHBOUND"", ""C->SOUTHBOUND"", ""D->NORTHBOUND""]",[],"[""A->BOTH_DIRECTIONS"", ""A->NORTHBOUND"", ""B->BOTH_DIRECTIONS"", ""C->BOTH_DIRECTIONS"", ""C->NORTHBOUND"", ""D->BOTH_DIRECTIONS"", ""Q->NORTHBOUND""]",False,False,True
63319,"J M trains are delayed and/or rerouted because of a switch malfunction at Myrtle Av.

There is limited J service between Manhattan and Brooklyn. 

There is no M service between Manhattan and Brooklyn in either direction.

Jamaica-bound J trains will end at Delancey St-Essex St.

Some Broad St-bound J trains will end at Broadway Junction.

Metropolitan Av-bound M trains will end at 2 Av on the F line and return in service towards 71 Av.

Travel Alternatives:

See a station agent to receive a courtesy pass for continuing train or bus service.
For Brooklyn and Queens-bound service from Delancey St-Essex St, consider taking a Coney Island-bound F train and transferring between the A C G L for continuing service in Brooklyn or Queens.
For service between Myrtle Av and Marcy Av, consider taking the nearby B46 bus. Here are directions: http://bit.ly/2uV4BKj
For service between Myrtle-Wyckoff Avs and Myrtle Av, consider taking the nearby B54 bus. Here are directions: http://bit.ly/2LrRNVO
For service between Fresh Pond Rd and Myrtle-Wyckoff Avs, consider taking nearby Q58 or B13 buses. Here are directions: http://bit.ly/2mPlzFy
For local service between Kosciuszko St and Marcy Av, consider taking the nearby B46 bus. Here are directions: http://bit.ly/2Ope0lh
For local service between Kosciuszko St and Jamaica Center-Parsons/Archer, consider taking the nearby Q24 bus. Here are directions: http://bit.ly/2OnnFsD",NYCT Subway,03/26/2021 11:34:00 PM,"[""J"", ""M""]","[""J"", ""M""]","[""J"", ""M""]",[],[],"[""BOTH_DIRECTIONS"", ""PLACE_BOUND"", ""QUEENS_BOUND""]","[""PLACE_BOUND""]","[""PLACE_BOUND""]","[""BOTH_DIRECTIONS"", ""QUEENS_BOUND""]",[],"[""J->PLACE_BOUND"", ""M->BOTH_DIRECTIONS"", ""M->PLACE_BOUND""]",[],[],"[""J->PLACE_BOUND"", ""M->BOTH_DIRECTIONS"", ""M->PLACE_BOUND""]",[],False,True,True
32350,"We’re investigating an incident in which an uptown A train came into contact with debris on the tracks at 14 St.

A Trains
Service is suspended between Jay St-MetroTech and 59 St-Columbus Circle.

All Manhattan-bound trains will turn around at Jay St-MetroTech for Queens-bound service.

All downtown trains will end at 59 St-Columbus Circle, then turn around for uptown service.

C Trains
Service is suspended in Manhattan and Brooklyn.

D Trains
Service is suspended between W 4 St-Wash Sq and 59 St-Columbus Circle.

Northbound D trains will end at either Atlantic Av-Barclays Ctr or W 4 St-Wash Sq, then turn around for Coney Island-bound service.

Southbound D trains will end at 59 St-Columbus Circle, then turn around for Bronx-bound service.

E Trains
Service is running between Delancey St-Essex St and Jamaica-Van Wyck, via the Sixth Avenue line in Manhattan, for this weekend’s planned work.

However, expect severe delays on the E line in both directions.

F Trains
Service is running between Church Av and Jamaica-179 St, via Sixth Avenue in Manhattan.

Some F trains are running on the G line between 36 St and Bergen St.

Alternatives

Use the 2 and 3 trains to/from Brooklyn, the 1, 2 and 3,  4 and 6, and N and Q in Manhattan, and the 7 line to/from Queens.",NYCT Subway,09/20/2020 01:45:00 PM,"[""3"", ""7"", ""A"", ""C"", ""D"", ""E"", ""F""]","[""3"", ""7"", ""A"", ""C"", ""D"", ""E"", ""F""]","[""3"", ""7"", ""A"", ""C"", ""D"", ""E"", ""F""]",[],[],"[""BOTH_DIRECTIONS"", ""BRONX_BOUND"", ""DOWNTOWN"", ""MANHATTAN_BOUND"", ""NORTHBOUND"", ""PLACE_BOUND"", ""QUEENS_BOUND"", ""SOUTHBOUND"", ""UPTOWN""]","[""BOTH_DIRECTIONS"", ""DOWNTOWN"", ""NORTHBOUND"", ""PLACE_BOUND"", ""SOUTHBOUND"", ""UPTOWN""]","[""BOTH_DIRECTIONS"", ""DOWNTOWN"", ""NORTHBOUND"", ""PLACE_BOUND"", ""SOUTHBOUND"", ""UPTOWN""]","[""BRONX_BOUND"", ""MANHATTAN_BOUND"", ""QUEENS_BOUND""]",[],"[""A->UPTOWN"", ""D->NORTHBOUND"", ""D->SOUTHBOUND"", ""E->BOTH_DIRECTIONS""]","[""A->DOWNTOWN"", ""A->PLACE_BOUND"", ""A->UPTOWN"", ""D->NORTHBOUND"", ""D->PLACE_BOUND"", ""D->SOUTHBOUND"", ""E->BOTH_DIRECTIONS"", ""F->PLACE_BOUND""]","[""A->UPTOWN"", ""D->NORTHBOUND"", ""D->SOUTHBOUND"", ""E->BOTH_DIRECTIONS""]",[],"[""A->DOWNTOWN"", ""A->PLACE_BOUND"", ""D->PLACE_BOUND"", ""F->PLACE_BOUND""]",False,True,True
76122,"There is limited B Q service between Manhattan and Brooklyn in both directions while our crews make repairs to a rail Prospect Park.

Some southbound B trains will end at 2 Av on the F line and return northbound for service. 

Some southbound Q trains will end at Times Sq-42 St. 

Some southbound Q trains are stopping along the N line from DeKalb Av to Coney Island-Stillwell Av.",NYCT Subway,06/09/2021 09:26:00 PM,"[""2"", ""B"", ""Q""]","[""2"", ""B"", ""Q""]","[""2"", ""B"", ""Q""]",[],[],"[""BOTH_DIRECTIONS"", ""NORTHBOUND"", ""SOUTHBOUND""]","[""BOTH_DIRECTIONS"", ""NORTHBOUND"", ""SOUTHBOUND""]","[""BOTH_DIRECTIONS"", ""NORTHBOUND"", ""SOUTHBOUND""]",[],[],"[""2->SOUTHBOUND"", ""B->BOTH_DIRECTIONS"", ""B->SOUTHBOUND"", ""Q->BOTH_DIRECTIONS"", ""Q->SOUTHBOUND""]","[""B->BOTH_DIRECTIONS"", ""B->NORTHBOUND"", ""B->SOUTHBOUND"", ""N->SOUTHBOUND"", ""Q->BOTH_DIRECTIONS"", ""Q->SOUTHBOUND""]","[""B->BOTH_DIRECTIONS"", ""B->SOUTHBOUND"", ""Q->BOTH_DIRECTIONS"", ""Q->SOUTHBOUND""]","[""2->SOUTHBOUND""]","[""B->NORTHBOUND"", ""N->SOUTHBOUND""]",False,False,True
66383,"There are delays and reroutes to N R W service in both directions while our crews remove debris from the tracks in the 60th St Tunnel.

There is no northbound R service at 5 Av/59 St, Lexington Av/59 St or Queensboro Plaza. Northbound R trains are running on the Q line from 57 St-7 Av to Lexington Av/63 St and then on the F line to 36 St.

There is no northbound N service between Times Sq-42 St and Astoria-Ditmars Blvd.
The last stop on northbound N trains will be Times Sq-42 St.
The last stop on northbound W trains will be 96 St on the Q line.

For service between Manhattan and Queens, take an E F M or 7 train.",NYCT Subway,04/13/2021 04:26:00 PM,"[""7"", ""F"", ""N"", ""R"", ""W""]","[""7"", ""F"", ""N"", ""R"", ""W""]","[""7"", ""F"", ""N"", ""R"", ""W""]",[],[],"[""BOTH_DIRECTIONS"", ""NORTHBOUND""]","[""BOTH_DIRECTIONS"", ""NORTHBOUND""]","[""BOTH_DIRECTIONS"", ""NORTHBOUND""]",[],[],"[""F->NORTHBOUND"", ""N->BOTH_DIRECTIONS"", ""N->NORTHBOUND"", ""R->BOTH_DIRECTIONS"", ""R->NORTHBOUND"", ""W->BOTH_DIRECTIONS"", ""W->NORTHBOUND""]","[""7->UNSPECIFIED"", ""E->UNSPECIFIED"", ""F->NORTHBOUND"", ""F->UNSPECIFIED"", ""M->UNSPECIFIED"", ""N->BOTH_DIRECTIONS"", ""N->NORTHBOUND"", ""Q->NORTHBOUND"", ""R->BOTH_DIRECTIONS"", ""R->NORTHBOUND"", ""W->BOTH_DIRECTIONS"", ""W->NORTHBOUND""]","[""F->NORTHBOUND"", ""N->BOTH_DIRECTIONS"", ""N->NORTHBOUND"", ""R->BOTH_DIRECTIONS"", ""R->NORTHBOUND"", ""W->BOTH_DIRECTIONS"", ""W->NORTHBOUND""]",[],"[""7->UNSPECIFIED"", ""E->UNSPECIFIED"", ""F->UNSPECIFIED"", ""M->UNSPECIFIED"", ""Q->NORTHBOUND""]",False,False,True
101321,"There is no Forest Hills-bound M service from 5 Av/53 St to Queens Plaza because of a switch problem at 5 Av/53 St.

Forest Hills-bound M trains are running on the F line from 47-50 Sts-Rockefeller Ctr to 36 St.

E trains have resumed making regular stops.

Expect delays in E F M service.

Alternatives
For Forest Hills-bound M service to those stations:
Transfer to northbound 6 trains at Broadway-Lafayette St and take them to 51 St where E is available.
Transfer to 42 St Shuttle trains at 42 St-Bryant Pk and take them to 6 for northbound 6 trains to 51 St.
For Forest Hills-bound service from those stations, take E service to Queens Plaza, where R service is available making all M stops.",NYCT Subway,11/02/2021 05:44:00 PM,"[""6"", ""E"", ""F"", ""GS"", ""M""]","[""6"", ""E"", ""F"", ""GS"", ""M""]","[""6"", ""E"", ""F"", ""GS"", ""M""]",[],[],"[""NORTHBOUND"", ""PLACE_BOUND""]","[""PLACE_BOUND"", ""UNSPECIFIED""]","[""PLACE_BOUND""]","[""NORTHBOUND""]","[""UNSPECIFIED""]","[""6->NORTHBOUND"", ""E->NORTHBOUND"", ""E->PLACE_BOUND"", ""F->PLACE_BOUND"", ""GS->NORTHBOUND"", ""M->PLACE_BOUND""]","[""6->NORTHBOUND"", ""E->PLACE_BOUND"", ""E->UNSPECIFIED"", ""F->PLACE_BOUND"", ""F->UNSPECIFIED"", ""GS->UNSPECIFIED"", ""M->PLACE_BOUND"", ""M->UNSPECIFIED"", ""R->UNSPECIFIED""]","[""6->NORTHBOUND"", ""E->PLACE_BOUND"", ""F->PLACE_BOUND"", ""M->PLACE_BOUND""]","[""E->NORTHBOUND"", ""GS->NORTHBOUND""]","[""E->UNSPECIFIED"", ""F->UNSPECIFIED"", ""GS->UNSPECIFIED"", ""M->UNSPECIFIED"", ""R->UNSPECIFIED""]",False,True,True
15698,"Southbound N trains are running express from Kings Hwy to Coney Island - Stillwell Av while we investigate what activated a train's brakes at Avenue U.

If your stop is skipped, take a northbound N train. Or, transfer to a southbound D train at New Utrecht Av and exit at a nearby station.",NYCT Subway,07/10/2020 03:33:00 PM,"[""N""]","[""N""]","[""N""]",[],[],"[""NORTHBOUND"", ""SOUTHBOUND""]","[""NORTHBOUND"", ""SOUTHBOUND""]","[""NORTHBOUND"", ""SOUTHBOUND""]",[],[],"[""N->NORTHBOUND"", ""N->SOUTHBOUND""]","[""D->SOUTHBOUND"", ""N->NORTHBOUND"", ""N->SOUTHBOUND""]","[""N->NORTHBOUND"", ""N->SOUTHBOUND""]",[],"[""D->SOUTHBOUND""]",False,False,True
41355,"2 and 5 trains are delayed and/or rerouted in both directions while EMS responds to someone who was struck by a train at 3 Av-149 St.
There is no 2 service between Prospect Av and 135 St.
There no 5 service between Prospect Av and 149 St-Grand Concourse.
Northbound 2 trains will end at 137 St-City College on the 1 line or at Harlem-148 St on the 3 line.
The last stop for southbound 2 trains in the Bronx will be Prospect Av or E 180 St.
5 trains are running on the 4 line between 149 St-Grand Concourse and Bowling Green.
As alternative, customers can take nearby 4, 6 and D trains and crosstown Bx6, Bx15, Bx17, Bx19, Bx21, Bx33, Bx36 and Bx40 bus service.",NYCT Subway,11/21/2020 08:20:00 PM,"[""1"", ""2"", ""3"", ""4"", ""5""]","[""1"", ""2"", ""3"", ""4"", ""5""]","[""1"", ""2"", ""3"", ""4"", ""5""]",[],[],"[""BOTH_DIRECTIONS"", ""NORTHBOUND"", ""SOUTHBOUND""]","[""BOTH_DIRECTIONS"", ""NORTHBOUND"", ""SOUTHBOUND""]","[""BOTH_DIRECTIONS"", ""NORTHBOUND"", ""SOUTHBOUND""]",[],[],"[""1->NORTHBOUND"", ""2->BOTH_DIRECTIONS"", ""2->NORTHBOUND"", ""2->SOUTHBOUND"", ""3->NORTHBOUND"", ""5->BOTH_DIRECTIONS""]","[""2->BOTH_DIRECTIONS"", ""2->NORTHBOUND"", ""2->SOUTHBOUND"", ""5->BOTH_DIRECTIONS"", ""5->SOUTHBOUND""]","[""2->BOTH_DIRECTIONS"", ""2->NORTHBOUND"", ""2->SOUTHBOUND"", ""5->BOTH_DIRECTIONS""]","[""1->NORTHBOUND"", ""3->NORTHBOUND""]","[""5->SOUTHBOUND""]",False,False,True
96768,"Northbound N R trains are delayed and/or rerouted while our crews replace rails at Cortlandt St.
Northbound N trains are running on the Q line from DeKalb Av to Canal St.
Northbound R trains will end at Court St and turn around for southbound service.
For service to/from bypassed stations, take a southbound train.",NYCT Subway,10/12/2021 07:36:00 AM,"[""N"", ""R""]","[""N"", ""R""]","[""N"", ""R""]",[],[],"[""NORTHBOUND"", ""SOUTHBOUND""]","[""NORTHBOUND"", ""SOUTHBOUND""]","[""NORTHBOUND"", ""SOUTHBOUND""]",[],[],"[""N->NORTHBOUND"", ""R->NORTHBOUND""]","[""N->NORTHBOUND"", ""Q->NORTHBOUND"", ""R->NORTHBOUND"", ""R->SOUTHBOUND""]","[""N->NORTHBOUND"", ""R->NORTHBOUND""]",[],"[""Q->NORTHBOUND"", ""R->SOUTHBOUND""]",False,False,True
19669,"There is no southbound service on the B and D lines past Broadway-Lafayette St while we work to move a work train with a mechanical problem on the Manhattan Bridge.

Southbound B trains are running on the F line from Broadway-Lafayette St to 2 Av, the last stop.

Southbound D trains are running on the F line from Broadway-Lafayette St to either 2 Av or Coney Island - Stillwell Av, the last stop.

Some southbound N trains are running on the D line from 36 St to Coney Island - Stillwell Av to provide service at affected stations. Listen for train announcements at 36 St to determine where your train will go.

Expect delays on B, D, F and M trains in both directions.

ALTERNATIVES - Manhattan

For alternate service in Manhattan, consider transferring to A/C service at 59 St - Columbus Circle, or E service at 7 Av, and using nearby stations along 8 Av. 

ALTERNATIVES - Manhattan into Brooklyn 

For service from Manhattan into Brooklyn, take N/Q/R service. Transfer between trains at 34 St - Herald Sq in Manhattan or travel to nearby stations.  You can also take rerouted D trains to 4 Av - 9 St on the F line and transfer to a southbound R train at that station. 

ALTERNATIVES - Brooklyn - B Train

Take Q trains.

ALTERNATIVES - Brooklyn - D Train

For D service, take southbound N trains for alternate service between Atlantic Av - Barclays Ctr and 36 St. 

For service between 36 St and Coney Island - Stillwell Av, take N trains rerouted onto the D line or use nearby N stations. You can also transfer from southbound N trains to northbound D trains at New Utrecht Av/62 St or Coney Island - Stillwell Av.

Also, consider taking these crosstown buses from D stations to nearby stations:
-50 St : Take B11 buses to/from Avenue I on the F line or 45 St on the N line.
-55 St : Take B16 buses to/from Fort Hamilton Pkwy on the N line or Church Av on the F line.
-18 Av, 20 Av, Bay Pkwy and 25 Av : Take B1 buses to/from 86 St on the N line.",NYCT Subway,07/28/2020 10:34:00 AM,"[""A"", ""B"", ""C"", ""D"", ""F"", ""M"", ""N"", ""Q"", ""R""]","[""A"", ""B"", ""C"", ""D"", ""F"", ""M"", ""N"", ""Q"", ""R""]","[""A"", ""B"", ""C"", ""D"", ""F"", ""M"", ""N"", ""Q"", ""R""]",[],[],"[""BOTH_DIRECTIONS"", ""NORTHBOUND"", ""SOUTHBOUND""]","[""BOTH_DIRECTIONS"", ""SOUTHBOUND"", ""UNSPECIFIED""]","[""BOTH_DIRECTIONS"", ""SOUTHBOUND""]","[""NORTHBOUND""]","[""UNSPECIFIED""]","[""B->BOTH_DIRECTIONS"", ""B->SOUTHBOUND"", ""D->BOTH_DIRECTIONS"", ""D->NORTHBOUND"", ""D->SOUTHBOUND"", ""F->BOTH_DIRECTIONS"", ""F->SOUTHBOUND"", ""M->BOTH_DIRECTIONS"", ""N->SOUTHBOUND"", ""Q->SOUTHBOUND"", ""R->SOUTHBOUND""]","[""A->UNSPECIFIED"", ""B->BOTH_DIRECTIONS"", ""B->SOUTHBOUND"", ""C->UNSPECIFIED"", ""D->BOTH_DIRECTIONS"", ""D->SOUTHBOUND"", ""D->UNSPECIFIED"", ""E->UNSPECIFIED"", ""F->BOTH_DIRECTIONS"", ""F->SOUTHBOUND"", ""F->UNSPECIFIED"", ""M->BOTH_DIRECTIONS"", ""N->SOUTHBOUND"", ""N->UNSPECIFIED"", ""Q->UNSPECIFIED"", ""R->SOUTHBOUND"", ""R->UNSPECIFIED""]","[""B->BOTH_DIRECTIONS"", ""B->SOUTHBOUND"", ""D->BOTH_DIRECTIONS"", ""D->SOUTHBOUND"", ""F->BOTH_DIRECTIONS"", ""F->SOUTHBOUND"", ""M->BOTH_DIRECTIONS"", ""N->SOUTHBOUND"", ""R->SOUTHBOUND""]","[""D->NORTHBOUND"", ""Q->SOUTHBOUND""]","[""A->UNSPECIFIED"", ""C->UNSPECIFIED"", ""D->UNSPECIFIED"", ""E->UNSPECIFIED"", ""F->UNSPECIFIED"", ""N->UNSPECIFIED"", ""Q->UNSPECIFIED"", ""R->UNSPECIFIED""]",False,True,True
12244,"Coney Island-bound F trains are rerouted while emergency teams respond to someone who was struck by a train at 57 St.

Some Coney Island-bound F trains are running on the E line from Jackson Hts - Roosevelt Av to 5 Av/53 St, then on the M line to W 4 St - Wash Sq.

The remaining Coney Island-bound F trains are running on the E line from Jackson Hts - Roosevelt Av to Queens Plaza and then on the G line to Bergen St.

There is no Coney Island-bound F service at 57 St.

Expect extensive delays in F service in both directions.",NYCT Subway,06/24/2020 10:25:00 PM,"[""F""]","[""F""]","[""F""]",[],[],"[""BOTH_DIRECTIONS"", ""PLACE_BOUND""]","[""BOTH_DIRECTIONS"", ""PLACE_BOUND""]","[""BOTH_DIRECTIONS"", ""PLACE_BOUND""]",[],[],"[""F->BOTH_DIRECTIONS"", ""F->PLACE_BOUND""]","[""E->PLACE_BOUND"", ""F->BOTH_DIRECTIONS"", ""F->PLACE_BOUND"", ""G->PLACE_BOUND"", ""M->PLACE_BOUND""]","[""F->BOTH_DIRECTIONS"", ""F->PLACE_BOUND""]",[],"[""E->PLACE_BOUND"", ""G->PLACE_BOUND"", ""M->PLACE_BOUND""]",False,False,True
380609,"The last stop on northbound 4/5/6 trains is 86 St.
Last stop on southbound 4 is 149 St.
Southbound 5 running via 2 from 149 St to Chambers St.",NYCT Subway,01/05/2025 02:42:00 AM,"[""4"", ""5"", ""6""]","[""4"", ""5"", ""6""]","[""4"", ""5"", ""6""]",[],[],"[""NORTHBOUND"", ""SOUTHBOUND""]","[""NORTHBOUND"", ""SOUTHBOUND""]","[""NORTHBOUND"", ""SOUTHBOUND""]",[],[],"[""4->NORTHBOUND"", ""4->SOUTHBOUND"", ""5->NORTHBOUND"", ""5->SOUTHBOUND"", ""6->NORTHBOUND""]","[""2->SOUTHBOUND"", ""4->NORTHBOUND"", ""4->SOUTHBOUND"", ""5->NORTHBOUND"", ""5->SOUTHBOUND"", ""6->NORTHBOUND""]","[""4->NORTHBOUND"", ""4->SOUTHBOUND"", ""5->NORTHBOUND"", ""5->SOUTHBOUND"", ""6->NORTHBOUND""]",[],"[""2->SOUTHBOUND""]",False,False,True
76531,"There are delays and multiple impacts to N Q R service while we investigate what activated a train's brakes near City Hall.

N Trains
Northbound trains are holding in stations in Lower Manhattan.

Some southbound trains will end early and turn back to provide northbound service.

Q R Trains
Northbound Q R trains are running on the D line from DeKalb Av to 34 St-Herald Sq and then on the F line to Lexington Av/63 St.

Note: Northbound R trains will continue on the F line to 36 St (Queens).

Some southbound trains will end early and turn back to provide northbound service.

Alternatives
For service between Brooklyn and Manhattan, take 4 5 trains from Atlantic Av-Barclays Ctr or Borough Hall or A trains from Jay St-MetroTech.",NYCT Subway,06/12/2021 04:53:00 PM,"[""4"", ""5"", ""A"", ""D"", ""F"", ""N"", ""Q"", ""R""]","[""5"", ""N"", ""Q"", ""R""]","[""5"", ""N"", ""Q"", ""R""]","[""4"", ""A"", ""D"", ""F""]",[],"[""BOTH_DIRECTIONS"", ""NORTHBOUND"", ""SOUTHBOUND""]","[""NORTHBOUND"", ""SOUTHBOUND""]","[""NORTHBOUND"", ""SOUTHBOUND""]","[""BOTH_DIRECTIONS""]",[],"[""4->BOTH_DIRECTIONS"", ""5->BOTH_DIRECTIONS"", ""A->BOTH_DIRECTIONS"", ""D->NORTHBOUND"", ""F->NORTHBOUND"", ""N->NORTHBOUND"", ""N->SOUTHBOUND"", ""Q->NORTHBOUND"", ""R->NORTHBOUND""]","[""D->NORTHBOUND"", ""F->NORTHBOUND"", ""N->NORTHBOUND"", ""N->SOUTHBOUND"", ""Q->NORTHBOUND"", ""R->NORTHBOUND""]","[""D->NORTHBOUND"", ""F->NORTHBOUND"", ""N->NORTHBOUND"", ""N->SOUTHBOUND"", ""Q->NORTHBOUND"", ""R->NORTHBOUND""]","[""4->BOTH_DIRECTIONS"", ""5->BOTH_DIRECTIONS"", ""A->BOTH_DIRECTIONS""]",[],True,True,True
40648,"There are delays and/or reroutes in 4 , 5 and 6 service while emergency teams respond to a person who was struck by a train at Grand Central-42 St.

There is no 4 5 6 train service between Brooklyn Bridge-City Hall and 86 St in both directions.

Some southbound 4 trains will end at 86 St or 149 St-Grand Concourse and return northbound for service. 

5 trains are stopping along the 2 line between Nevins St to 149 St-Grand Concourse in both directions.

Some southbound 5 trains will end at E 180 St and return northbound for service.

Some southbound 6 trains will end at 86 St or 3 Av-138 St and return northbound for service.",NYCT Subway,11/17/2020 09:35:00 PM,"[""2"", ""4"", ""5"", ""6""]","[""2"", ""4"", ""5"", ""6""]","[""2"", ""4"", ""5"", ""6""]",[],[],"[""BOTH_DIRECTIONS"", ""NORTHBOUND"", ""SOUTHBOUND""]","[""BOTH_DIRECTIONS"", ""NORTHBOUND"", ""SOUTHBOUND""]","[""BOTH_DIRECTIONS"", ""NORTHBOUND"", ""SOUTHBOUND""]",[],[],"[""2->BOTH_DIRECTIONS"", ""4->SOUTHBOUND"", ""5->BOTH_DIRECTIONS"", ""5->SOUTHBOUND"", ""6->BOTH_DIRECTIONS"", ""6->SOUTHBOUND""]","[""2->BOTH_DIRECTIONS"", ""4->BOTH_DIRECTIONS"", ""4->NORTHBOUND"", ""4->SOUTHBOUND"", ""5->BOTH_DIRECTIONS"", ""5->NORTHBOUND"", ""5->SOUTHBOUND"", ""6->BOTH_DIRECTIONS"", ""6->NORTHBOUND"", ""6->SOUTHBOUND""]","[""2->BOTH_DIRECTIONS"", ""4->SOUTHBOUND"", ""5->BOTH_DIRECTIONS"", ""5->SOUTHBOUND"", ""6->BOTH_DIRECTIONS"", ""6->SOUTHBOUND""]",[],"[""4->BOTH_DIRECTIONS"", ""4->NORTHBOUND"", ""5->NORTHBOUND"", ""6->NORTHBOUND""]",False,False,True
